,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
282,282,282,NY3,81,1572.7079001597,31,0.57,0.71,26.0,12.25,0,0,0,0
283,283,283,NY3,81,226.49452844193692,100,0.57,0.71,25.0,12.25,0,0,0,0
284,284,284,NY3,81,75.43771400652409,99,0.57,0.71,28.0,12.25,0,0,0,0
285,285,285,NY3,81,368.361358976952,114,0.57,0.71,19.0,12.25,0,0,0,0
286,286,286,NY3,81,105.024449473076,204,0.57,0.71,11.0,12.25,0,0,0,0
287,287,287,NY3,81,513.234628161676,29,0.57,0.71,26.0,12.25,0,0,0,0
288,288,288,NY3,81,200.04359767767102,156,0.57,0.71,24.0,12.25,0,0,0,1
289,289,289,NY3,81,224.402454742047,58,0.57,0.71,31.0,12.25,0,0,0,0
290,290,290,NY3,81,1201.69474193513,124,0.57,0.71,21.0,12.25,0,0,0,0
291,291,291,NY3,81,371.45339839956495,18,0.57,0.71,30.0,12.25,0,0,0,0
292,292,292,NY3,81,555.281245421413,43,0.57,0.71,31.0,12.25,0,0,0,0
293,293,293,NY3,81,150.427865282069,178,0.57,0.71,9.0,12.25,0,0,0,0
