,_id,addr:housenumber,addr:street,air_quality,amenity,area,bbox_id,building,building_centroid,closest_shop,cloud_cover,description,geometry,height,humidity,name,request_area_bottom_left,request_area_top_right,shops_amount,shops_count,temperature
9342,{'$oid': '5bd45d18c6b61440ac163328'},,,89,,15.941994518561073,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30892955000002, 47.581490300000006]}",793,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3089569, 47.5815077], [-122.3089026, 47.581508], [-122.3089022, 47.5814729], [-122.3089565, 47.5814726], [-122.3089569, 47.5815077]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
9118,{'$oid': '5bd45d18c6b61440ac163248'},2307,23rd Avenue South,89,,95.90531960163031,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30320257860257, 47.58264812936055]}",173,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3032703, 47.5826085], [-122.3032645, 47.5826951], [-122.3031436, 47.5826914], [-122.3031458, 47.5826597], [-122.3031257, 47.5826591], [-122.3031272, 47.5826362], [-122.3031397, 47.5826366], [-122.3031417, 47.5826055], [-122.3031678, 47.5826062], [-122.3031682, 47.5825997], [-122.3032206, 47.5826013], [-122.3032202, 47.582607], [-122.3032703, 47.5826085]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",3.0,,11.48
9104,{'$oid': '5bd45d18c6b61440ac16323a'},2216,21st Avenue South,89,,100.40232902536583,Seattle8,,"{'type': 'Point', 'coordinates': [-122.3052776354835, 47.5831158720953]}",320,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3053577, 47.5831573], [-122.3052113, 47.5831534], [-122.3052129, 47.5831266], [-122.3051741, 47.5831255], [-122.3051759, 47.5830954], [-122.3052095, 47.5830963], [-122.3052102, 47.5830845], [-122.3052526, 47.5830856], [-122.305253, 47.5830787], [-122.3053207, 47.5830805], [-122.3053214, 47.58307], [-122.3053622, 47.5830711], [-122.3053605, 47.583099], [-122.3053504, 47.5830987], [-122.3053478, 47.5831441], [-122.3053585, 47.5831443], [-122.3053577, 47.5831573]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",3.0,,11.48
9071,{'$oid': '5bd45d18c6b61440ac163219'},2123,16th Avenue South,89,,220.97098871233973,Seattle8,,"{'type': 'Point', 'coordinates': [-122.3124287123649, 47.58384129092349]}",989,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3122914, 47.5837907], [-122.3124431, 47.5837911], [-122.312443, 47.5837985], [-122.3124561, 47.5837985], [-122.3124562, 47.5837867], [-122.3125149, 47.5837869], [-122.3125148, 47.5838022], [-122.3125641, 47.5838024], [-122.3125636, 47.5838902], [-122.3124617, 47.58389], [-122.3124464, 47.5838977], [-122.3124138, 47.5838976], [-122.3124046, 47.5838924], [-122.3123127, 47.5838922], [-122.3123129, 47.583855], [-122.312291, 47.5838549], [-122.3122914, 47.5837907]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
8884,{'$oid': '5bd45d18c6b61440ac16315e'},,,89,,61.565582313096954,Seattle8,,"{'type': 'Point', 'coordinates': [-122.312631, 47.58596775]}",1023,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3126738, 47.585925], [-122.3126748, 47.58601], [-122.3125882, 47.5860105], [-122.3125872, 47.5859255], [-122.3126738, 47.585925]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
9291,{'$oid': '5bd45d18c6b61440ac1632f5'},2333,21st Avenue South,89,,303.9103037428516,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30593904579547, 47.58198710984486]}",473,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.305969, 47.5820437], [-122.3057804, 47.5820469], [-122.3057759, 47.5819278], [-122.3059068, 47.5819255], [-122.3059072, 47.5819371], [-122.3059954, 47.5819356], [-122.3059956, 47.5819424], [-122.3060259, 47.5819419], [-122.3060257, 47.5819358], [-122.3061192, 47.5819341], [-122.3061231, 47.5820347], [-122.3060585, 47.5820359], [-122.3060568, 47.5819887], [-122.3060206, 47.5819893], [-122.306023, 47.5820525], [-122.3059693, 47.5820534], [-122.305969, 47.5820437]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",1.0,,11.48
9006,{'$oid': '5bd45d18c6b61440ac1631d8'},1507,South Hill Street,89,,118.01831408386275,Seattle8,,"{'type': 'Point', 'coordinates': [-122.3129822870437, 47.584404374598634]}",1042,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3130542, 47.5843564], [-122.3130535, 47.5844407], [-122.3130441, 47.5844407], [-122.3130439, 47.5844591], [-122.3129532, 47.5844587], [-122.3129534, 47.5844405], [-122.312906, 47.5844403], [-122.3129068, 47.5843558], [-122.3130542, 47.5843564]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
8840,{'$oid': '5bd45d18c6b61440ac163132'},,,89,,321.98046427273607,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30657628450156, 47.586470874788716]}",430,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3067114, 47.5864001], [-122.3067088, 47.5865439], [-122.3064412, 47.5865417], [-122.3064438, 47.5863978], [-122.3067114, 47.5864001]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",2.0,,11.48
9067,{'$oid': '5bd45d18c6b61440ac163215'},2121,17th Avenue South,89,,175.25083466778827,Seattle8,,"{'type': 'Point', 'coordinates': [-122.31124257083806, 47.58382717455]}",859,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3113769, 47.5838676], [-122.3111061, 47.5838641], [-122.3111083, 47.5837867], [-122.3113791, 47.5837903], [-122.3113769, 47.5838676]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
8853,{'$oid': '5bd45d18c6b61440ac16313f'},,,89,,123.35605724789701,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30794424999999, 47.5871864]}",621,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3080093, 47.5871296], [-122.3080087, 47.5872435], [-122.3078792, 47.5872432], [-122.3078798, 47.5871293], [-122.3080093, 47.5871296]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
9408,{'$oid': '5bd45d18c6b61440ac16336a'},1900,Rainier Avenue South,89,,48.0657285986354,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30309472118377, 47.58619974418187]}",162,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3030692, 47.5862575], [-122.3030706, 47.5861417], [-122.3031202, 47.586142], [-122.3031189, 47.5862577], [-122.3030692, 47.5862575]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",3.0,,11.48
9031,{'$oid': '5bd45d18c6b61440ac1631f1'},2100,19th Avenue South,89,,143.08816645072037,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30792786566568, 47.58436626323101]}",481,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3080044, 47.5844194], [-122.3078425, 47.5844186], [-122.3078437, 47.5843128], [-122.3078961, 47.5843131], [-122.307896, 47.5843222], [-122.3079936, 47.5843227], [-122.3079937, 47.5843081], [-122.3080379, 47.5843083], [-122.3080377, 47.5843334], [-122.3080053, 47.5843333], [-122.3080044, 47.5844194]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",1.0,,11.31
9119,{'$oid': '5bd45d18c6b61440ac163249'},2307,24th Avenue South,89,,118.86938672154032,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30246386617834, 47.5825513133764]}",161,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3025688, 47.5825636], [-122.3024107, 47.5826138], [-122.3023641, 47.5825468], [-122.3024162, 47.5825302], [-122.3024027, 47.5825108], [-122.3024543, 47.5824944], [-122.3024673, 47.5825131], [-122.3025217, 47.5824958], [-122.3025688, 47.5825636]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",3.0,,11.48
9000,{'$oid': '5bd45d18c6b61440ac1631d2'},,,89,,34.23643067878221,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30871044253891, 47.585987671503474]}",603,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3086597, 47.5859701], [-122.3087668, 47.5859653], [-122.3087693, 47.5859916], [-122.3087388, 47.585993], [-122.3087404, 47.5860094], [-122.3086639, 47.5860129], [-122.3086597, 47.5859701]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
9002,{'$oid': '5bd45d18c6b61440ac1631d4'},,,89,,26.766749125016034,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30885774131889, 47.58597010676577]}",618,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.30883, 47.5859992], [-122.3088284, 47.5859425], [-122.3088756, 47.5859419], [-122.3088758, 47.5859495], [-122.3088921, 47.5859493], [-122.3088928, 47.5859724], [-122.3088821, 47.5859725], [-122.3088829, 47.5859985], [-122.30883, 47.5859992]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
9010,{'$oid': '5bd45d18c6b61440ac1631dc'},1614,South College Street,89,,111.03163026569116,Seattle8,,"{'type': 'Point', 'coordinates': [-122.31131922661889, 47.58314015414662]}",894,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3113979, 47.5830975], [-122.3113952, 47.5831857], [-122.3112815, 47.5831841], [-122.311282, 47.5831696], [-122.31123, 47.5831688], [-122.311232, 47.5831043], [-122.3112964, 47.5831052], [-122.3112966, 47.583096], [-122.3113979, 47.5830975]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
9194,{'$oid': '5bd45d18c6b61440ac163294'},,,89,,33.87743951051898,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30473637526218, 47.58201269409058]}",365,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3046992, 47.5819855], [-122.3047748, 47.5819863], [-122.3047735, 47.5820399], [-122.304698, 47.5820391], [-122.3046992, 47.5819855]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",2.0,,11.48
9473,{'$oid': '5bd45d18c6b61440ac1633ab'},,,89,,91.5248480638748,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30056170308706, 47.58351350780498]}",198,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3005016, 47.5835603], [-122.3005036, 47.5834665], [-122.3006214, 47.5834676], [-122.3006195, 47.5835622], [-122.3005726, 47.5835618], [-122.3005727, 47.5835559], [-122.3005426, 47.5835556], [-122.3005425, 47.5835607], [-122.3005016, 47.5835603]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",3.0,,11.48
9098,{'$oid': '5bd45d18c6b61440ac163234'},2212,21st Avenue South,89,,170.04131308568506,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30517209828986, 47.58324341942965]}",296,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3050609, 47.5831913], [-122.3052653, 47.5831923], [-122.305264, 47.583307], [-122.3051387, 47.5833063], [-122.3051391, 47.5832671], [-122.3050601, 47.5832667], [-122.3050609, 47.5831913]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",3.0,,11.48
9056,{'$oid': '5bd45d18c6b61440ac16320a'},2113,19th Avenue South,89,,134.1327393827103,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30846864497475, 47.584127099250495]}",547,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3085723, 47.5841663], [-122.3083694, 47.5841644], [-122.3083698, 47.5841428], [-122.308353, 47.5841427], [-122.3083537, 47.5841085], [-122.3083751, 47.5841087], [-122.3083755, 47.584089], [-122.308481, 47.58409], [-122.3084812, 47.5840816], [-122.3085027, 47.5840818], [-122.3085103, 47.5840898], [-122.3085738, 47.5840904], [-122.3085723, 47.5841663]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
8986,{'$oid': '5bd45d18c6b61440ac1631c4'},,,89,,131.09573508862582,Seattle8,,"{'type': 'Point', 'coordinates': [-122.3063150740581, 47.58582312146362]}",351,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3064044, 47.5857798], [-122.3064031, 47.5858681], [-122.3062295, 47.5858672], [-122.3062235, 47.5857786], [-122.3064044, 47.5857798]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",2.0,,11.48
8995,{'$oid': '5bd45d18c6b61440ac1631cd'},,,89,,59.00244838838763,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30361304423336, 47.58516578215332]}",48,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3035954, 47.5852132], [-122.3035439, 47.5851516], [-122.3036307, 47.5851184], [-122.3036822, 47.5851799], [-122.3035954, 47.5852132]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",3.0,,11.48
9375,{'$oid': '5bd45d18c6b61440ac163349'},1738,24th Avenue South,89,,129.1769579980685,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30100249623489, 47.587172985927275]}",403,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.300893, 47.587136], [-122.3010786, 47.5871353], [-122.3010786, 47.5871396], [-122.3011059, 47.5871395], [-122.3011065, 47.5872082], [-122.3010794, 47.5872083], [-122.3010794, 47.5872119], [-122.3009147, 47.5872126], [-122.3009145, 47.5871816], [-122.3008934, 47.5871817], [-122.300893, 47.587136]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",1.0,,11.48
9222,{'$oid': '5bd45d18c6b61440ac1632b0'},2302,15th Avenue South,89,,126.23748671033856,Seattle8,,"{'type': 'Point', 'coordinates': [-122.31291799717276, 47.58283999837275]}",1078,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3129948, 47.5828893], [-122.3128437, 47.5828898], [-122.3128435, 47.5828536], [-122.3128542, 47.5828536], [-122.3128541, 47.5828403], [-122.3128308, 47.5828404], [-122.3128305, 47.5827963], [-122.3129212, 47.582796], [-122.3129212, 47.5827885], [-122.3129941, 47.5827882], [-122.3129948, 47.5828893]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
8947,{'$oid': '5bd45d18c6b61440ac16319d'},2010,16th Avenue South,89,,173.70578586365332,Seattle8,,"{'type': 'Point', 'coordinates': [-122.31177959999998, 47.5852219]}",911,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3118502, 47.5852945], [-122.3117056, 47.5852929], [-122.311709, 47.5851493], [-122.3118536, 47.5851509], [-122.3118502, 47.5852945]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
9309,{'$oid': '5bd45d18c6b61440ac163307'},2342,17th Avenue South,89,,103.51862786701602,Seattle8,,"{'type': 'Point', 'coordinates': [-122.31054699999999, 47.5817029]}",915,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3106329, 47.5817397], [-122.3104589, 47.5817372], [-122.3104611, 47.5816661], [-122.3106351, 47.5816686], [-122.3106329, 47.5817397]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
9514,{'$oid': '5bd45d18c6b61440ac1633d4'},1604,South Grand Street,89,,47.69215093160523,Seattle8,,"{'type': 'Point', 'coordinates': [-122.31230883167414, 47.5872173145352]}",1051,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3122756, 47.5871747], [-122.3123427, 47.5871749], [-122.312342, 47.58726], [-122.312275, 47.5872597], [-122.3122756, 47.5871747]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
8896,{'$oid': '5bd45d18c6b61440ac16316a'},1722,South Hill Street,89,,221.45389067300425,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30973851595895, 47.58470315705757]}",680,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3098147, 47.5847832], [-122.3096466, 47.5847819], [-122.3096481, 47.584693], [-122.3096558, 47.5846931], [-122.3096566, 47.5846459], [-122.3096953, 47.5846462], [-122.3096958, 47.5846196], [-122.3098368, 47.5846207], [-122.3098362, 47.5846582], [-122.3098169, 47.584658], [-122.3098147, 47.5847832]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
9030,{'$oid': '5bd45d18c6b61440ac1631f0'},2100,16th Avenue South,89,,136.35003384969568,Seattle8,,"{'type': 'Point', 'coordinates': [-122.31174821567852, 47.58437106416964]}",905,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3116613, 47.5844145], [-122.311662, 47.5843352], [-122.3116908, 47.5843353], [-122.3116909, 47.5843165], [-122.3117382, 47.5843167], [-122.311738, 47.5843316], [-122.311749, 47.5843316], [-122.3117492, 47.5843124], [-122.3117924, 47.5843126], [-122.3117922, 47.584332], [-122.3118265, 47.5843322], [-122.3118262, 47.5843651], [-122.3118462, 47.5843652], [-122.311846, 47.5843914], [-122.3118242, 47.5843913], [-122.311824, 47.5844155], [-122.3117888, 47.5844154], [-122.3117887, 47.5844309], [-122.311744, 47.5844307], [-122.3117442, 47.5844148], [-122.3116613, 47.5844145]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
9217,{'$oid': '5bd45d18c6b61440ac1632ab'},1901,South College Street,89,,194.71733068971204,Seattle8,,"{'type': 'Point', 'coordinates': [-122.30791186674479, 47.58277624633275]}",573,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3080089, 47.5827089], [-122.3080087, 47.5828291], [-122.3079182, 47.582829], [-122.3079181, 47.5828408], [-122.3078108, 47.5828407], [-122.307811, 47.5827345], [-122.3078637, 47.5827346], [-122.3078638, 47.5827149], [-122.3079298, 47.582715], [-122.3079298, 47.5827088], [-122.3080089, 47.5827089]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.48
9008,{'$oid': '5bd45d18c6b61440ac1631da'},1609,South Hill Street,89,,151.0748716327817,Seattle8,,"{'type': 'Point', 'coordinates': [-122.31154749166413, 47.584324373459225]}",883,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3114909, 47.584398], [-122.3114901, 47.5842454], [-122.3115248, 47.5842453], [-122.3115247, 47.5842384], [-122.3115657, 47.5842383], [-122.3115658, 47.5842556], [-122.3116059, 47.5842555], [-122.3116066, 47.5843986], [-122.311569, 47.5843987], [-122.3115691, 47.5844094], [-122.3115256, 47.5844095], [-122.3115255, 47.5843979], [-122.3114909, 47.584398]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
9301,{'$oid': '5bd45d18c6b61440ac1632ff'},2339,17th Avenue South,89,,204.97871468842484,Seattle8,,"{'type': 'Point', 'coordinates': [-122.31107522315116, 47.58174836586209]}",961,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3111632, 47.5817], [-122.3111667, 47.5818231], [-122.3110092, 47.5818252], [-122.3110076, 47.5817691], [-122.3109913, 47.5817693], [-122.3109883, 47.5816653], [-122.3110968, 47.5816639], [-122.3110979, 47.5817008], [-122.3111632, 47.5817]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
9286,{'$oid': '5bd45d18c6b61440ac1632f0'},2332,17th Avenue South,89,,137.35859636506225,Seattle8,,"{'type': 'Point', 'coordinates': [-122.31054839102038, 47.581980635927344]}",891,0.6,,"{'type': 'Polygon', 'coordinates': [[[-122.3104983, 47.5819305], [-122.3106293, 47.5819299], [-122.3106296, 47.5819694], [-122.3106395, 47.5819693], [-122.3106397, 47.5819915], [-122.3106272, 47.5819915], [-122.3106275, 47.5820309], [-122.3105682, 47.5820311], [-122.3105683, 47.5820374], [-122.3105502, 47.5820375], [-122.3105501, 47.5820301], [-122.3104999, 47.5820303], [-122.3104998, 47.5820114], [-122.3104482, 47.5820116], [-122.3104478, 47.5819737], [-122.3104571, 47.5819737], [-122.3104569, 47.5819468], [-122.3104985, 47.5819466], [-122.3104983, 47.5819305]]]}",15.0,0.78,,"{'type': 'Point', 'coordinates': [-122.312937, 47.581505]}","{'type': 'Point', 'coordinates': [-122.299633, 47.587294]}",0.0,,11.31
